"","Sample_ID","ssGSEA_patient_epi_score","ssGSEA_patient_mes_score","ssGSEA_cell_epi_score","ssGSEA_cell_mes_score","ssGSEA_overlap_epi_score","ssGSEA_overlap_mes_score","SingScore_TotalScore","SingScore_mes_score","SingScore_epi_score"
"162","mel180",0.194138679739708,0.662120533593856,0.266950876246435,0.739274459529922,0.14846953825023,0.76567988798003,0.264879643601637,0.313286074045245,-0.048406430443608
"163","mel181",0.173000435313713,0.549735907353801,0.213634811068778,0.656473865586494,0.104667451325342,0.671920317980763,0.225356226452475,0.257430601243087,-0.0320743747906115
"164","mel182",0.173688753952109,0.672081723078649,0.230897041571735,0.84136161836783,0.0786844647382896,0.852325072373761,0.282388653138574,0.319404103545527,-0.0370154504069526
"165","mel183",0.214806304601237,0.457251882546528,0.235278330954379,0.674583553289536,0.153241690038678,0.690049011398617,0.14919859644219,0.210561493787637,-0.0613628973454466
"166","mel185",0.219853768919916,0.548641052775765,0.228900725740474,0.721714574141654,0.15142348356142,0.743150682550921,0.185512011849952,0.25459296882924,-0.0690809569792877
"167","mel186",0.167202460896257,0.594807340313027,0.174523445067371,0.810262639397761,0.0587612463918899,0.816798939730225,0.252449121437697,0.277618849281931,-0.0251697278442347
"168","mel187",0.211531019342026,0.603456731117074,0.233320427456611,0.738092006721945,0.151573184500357,0.761194363827614,0.206163304879221,0.283390459363583,-0.0772271544843623
"169","mel188",0.182621758959722,0.584869934234528,0.186588849094806,0.748022676963833,0.073790007496565,0.756935356392128,0.243588651673188,0.274924993631685,-0.0313363419584968
"170","mel189",0.206799228568794,0.613560464933266,0.26049380141535,0.675600358014733,0.153671266333963,0.694442764760507,0.229710068725698,0.291512681894016,-0.0618026131683188
"171","mel190",0.183493224441958,0.561124059990394,0.174704763998508,0.721542949886948,0.0938359311005037,0.735656191840659,0.2184716216982,0.261139575898779,-0.0426679542005794
"172","mel193",0.386251952675313,0.529012658116363,0.435311856970413,0.715966275614683,0.392862674967201,0.715288313623602,0.0818130064850866,0.247470831209679,-0.165657824724593
"173","mel194",0.19211314845769,0.764339576123639,0.244759557302005,0.850119997349003,0.152810106330828,0.875493810854992,0.319542321881623,0.364649528787009,-0.0451072069053859
"174","mel195",0.124129697400593,0.479630983827598,0.148486534724753,0.6632150673262,0.054631808062789,0.701716310584118,0.240649141063783,0.222240444297727,0.0184086967660564
"175","mel196",0.182346456109308,0.532395977066128,0.218685869735638,0.664163308476283,0.116470435521989,0.67860201762348,0.218953387865689,0.248999650404364,-0.0300462625386753
"176","mel199",0.237452855767477,0.664112820162488,0.240145403711037,0.74418865499922,0.157837376642025,0.756998736369609,0.240626332257202,0.316043877534383,-0.075417545277181
"177","mel200",0.107581808197941,0.624646077970632,0.176030864104306,0.718152804198729,0.0555758620659954,0.757608360964444,0.299662305094698,0.295629482833499,0.0040328222611985
"178","mel201",0.222687623632092,0.625783778322165,0.245462264994137,0.757266196579078,0.189573386594926,0.817550224453615,0.218879099441559,0.290795915554126,-0.0719168161125672
"179","mel202",0.251919335135712,0.583750111617562,0.269996333336464,0.677196241326635,0.199760913118873,0.684904739108623,0.201299526488961,0.276662384420104,-0.0753628579311433
"180","mel203",0.207144452628808,0.651773223418854,0.217932566254599,0.814483702964649,0.119725547071671,0.83504799371609,0.250164646250952,0.309030154794002,-0.0588655085430503
"181","mel204",0.127445830290702,0.566268843054555,0.143941518067971,0.741215901259153,0.0412666535275916,0.738695521484188,0.253648470717199,0.263601567696093,-0.00995309697889368
"182","mel205",0.119077783174033,0.701447522428272,0.187969220738864,0.782893541218675,0.0629975989678223,0.799626036259129,0.318360494987605,0.333341132711035,-0.0149806377234298
"183","mel206",0.172496643268358,0.503908627130841,0.183202013961933,0.686843739418304,0.110262380235842,0.692778680670014,0.206225136186063,0.235804585568243,-0.0295794493821807
"184","mel207",0.232808341625585,0.545426512449691,0.242977735153127,0.79654308211783,0.18391803757946,0.801563475191641,0.166086663163342,0.249358986439459,-0.0832723232761169
"185","mel208",0.184776902190067,0.583899339006976,0.220625057451317,0.703394227630332,0.118909445121337,0.72310004343988,0.233609298612758,0.272140721666184,-0.038531423053426
"186","mel209",0.0378556694264967,0.665278411222483,0.124545339266053,0.809376645398136,-0.0301993825023809,0.834943533267997,0.339894375828879,0.310075977232028,0.0298183985968508
"187","mel210",0.157847494775746,0.486777868794074,0.189006106634487,0.687408230073816,0.072388554280353,0.714128415860032,0.204309784920329,0.223581654931956,-0.0192718700116272
"188","mel211",0.120587204146205,0.625073101260124,0.200197589155244,0.662841571869962,0.0579292163973946,0.659747381093134,0.288831551815088,0.294342903134482,-0.00551135131939373
"189","mel212",0.231483294793367,0.611739796511631,0.265366472045823,0.7668183859144,0.129619323760655,0.782907877190428,0.216285425637227,0.288782617368106,-0.0724971917308792
"190","mel213",0.237498075663725,0.67181142660258,0.295460145149095,0.74366957223703,0.199127490748203,0.746296297577687,0.238493064249937,0.320080426053535,-0.0815873618035986
"191","mel214",0.175368555048991,0.553242615583452,0.174723323253053,0.682922449915506,0.0931642516989402,0.707971164115031,0.225878814018508,0.258025612591711,-0.0321467985732022
"192","mel215",0.281307208461553,0.616376522630418,0.297534739185536,0.72508353998778,0.234320523266384,0.730059534314516,0.17520650210722,0.291441746377366,-0.116235244270146
"193","mel218",0.200873261318191,0.514363424575286,0.207782017640278,0.724465046277589,0.14818520822386,0.725415469076304,0.174681914075724,0.237236847761159,-0.0625549336854344
"194","mel219",0.210095171232903,0.615664755891429,0.240446670771277,0.650298236549578,0.160130468077775,0.669430368948728,0.216799865140048,0.28908520498988,-0.0722853398498315
"195","mel220",0.217141660005668,0.517800641136607,0.221487283675247,0.665505339604538,0.148634318356604,0.685297972050344,0.187103025398636,0.242732126949589,-0.0556291015509528
"196","mel221",0.15347549888045,0.690090234084576,0.201234006372768,0.778561157870077,0.0785227296724661,0.786367339168903,0.304439547549846,0.328063742020019,-0.0236241944701733
"197","mel222",0.291383704536201,0.507225864053923,0.351762638795681,0.650058747503757,0.261280789830036,0.668698368033739,0.117509723325546,0.235962761182984,-0.118453037857439
"198","mel223",0.0991003374987162,0.445958036547324,0.118721075691055,0.599620822804266,0.0152391699008819,0.62340401440184,0.211751651353985,0.204891099159594,0.0068605521943913
"199","mel224",0.17277826572465,0.520210416281021,0.20597699786312,0.662992119013147,0.105872379126647,0.679545418997624,0.203583480371597,0.24045753196492,-0.0368740515933232
"200","mel225",0.206253131615972,0.667602634298976,0.243190774409774,0.760178771724757,0.12205908836927,0.800527463794985,0.253412752363276,0.31655249577616,-0.0631397434128845
"201","mel226",0.159588717276097,0.666469105874245,0.235700049853844,0.691865198978421,0.119471292623377,0.707728633546992,0.279365391098583,0.316332066305016,-0.0369666752064324
"202","mel227",0.205740469947873,0.554397092052492,0.22891446370474,0.714474865163307,0.130177725068782,0.689495161751449,0.210838134291927,0.259738228886255,-0.0489000945943283
"203","mel228",0.30326312561196,0.568163561299613,0.348663171928737,0.704182882838119,0.2716378639564,0.702724537392881,0.196594277060481,0.254537490902785,-0.0579432138423034
"204","mel230",0.172485508708711,0.531757903734617,0.186117913656881,0.689215146691744,0.121560844053198,0.693629590422777,0.200683245062874,0.246678259153487,-0.0459950140906135
"205","mel231",0.109120219885446,0.689061457405435,0.139344449950106,0.875599199966795,0.00709957758614743,0.874475398126382,0.317618821631447,0.324538987959808,-0.00692016632836057
"206","mel232",0.199692236900354,0.503438583974649,0.183400790456357,0.654024725782155,0.107846525518928,0.668593879491499,0.16133115878622,0.229693543745721,-0.0683623849595019
"207","mel233",0.403871858907827,0.519564539553206,0.446378969524933,0.719529604521737,0.398725506571272,0.726486492761208,0.0641610111133042,0.236071176062164,-0.17191016494886
"208","mel234",0.171750073055685,0.534224263301189,0.170827321435334,0.704425592853433,0.0646898864816582,0.742015666607232,0.215109336380079,0.246752370887302,-0.0316430345072226
"209","mel235",0.286084931486281,0.525456404904432,0.328476147881718,0.686436455160382,0.255909689874854,0.698264726424958,0.130315643928771,0.242896443250845,-0.112580799322074
"210","mel236",0.205098480107849,0.64755891214726,0.225307519472136,0.707928818092819,0.125776512669036,0.738560634786257,0.240155260245453,0.307868294555604,-0.0677130343101512
"211","mel237",0.531272287467159,0.499302764442336,0.56738618093211,0.671375494310239,0.551365893470754,0.683099077678835,-0.00852435624897974,0.231483871486866,-0.240008227735845
"212","mel238",0.134072812346159,0.606419287708721,0.147295387382862,0.748367490790737,0.0403112542729605,0.740869820539917,0.265015343272156,0.27601316563189,-0.0109978223597343
"213","mel240",0.225482223254245,0.624792815755911,0.276060740123169,0.706578655846399,0.183281548075432,0.696967054624657,0.249929392933078,0.291325496829182,-0.0413961038961039
"214","mel241",0.186147355864056,0.626173691552022,0.204819529750913,0.691298657626279,0.0828460843817345,0.727145773815457,0.249804575558084,0.296372082406319,-0.0465675068482352
"215","mel243",0.56626561083558,0.606087754361042,0.564036981652953,0.696713056621477,0.591172682095656,0.713889985298401,0.0256191068729534,0.287299535700575,-0.261680428827622
"216","mel244",0.170024398971271,0.614779072156992,0.214238483594748,0.735126366273635,0.105787737429982,0.737993094312114,0.252604230362333,0.291144028955243,-0.0385397985929093
"217","mel245",0.270984439006654,0.599801932143294,0.320683442821563,0.763496166213381,0.235428301539757,0.769469932524562,0.182688577397024,0.281269169794005,-0.0985805923969809
"218","mel246",0.169894468666093,0.579824423069285,0.190883468698405,0.715747348224693,0.0703268807981455,0.715544820989239,0.238996358520361,0.272117429406985,-0.0331210708866247
"219","mel247",0.264068228817132,0.529780656872094,0.276581421779396,0.706076739609347,0.211609317493967,0.728310031959524,0.136019973015912,0.244569674452563,-0.108549701436651
"220","mel248",0.213279711290514,0.501681134084062,0.213483196884667,0.704997307538371,0.132527959142916,0.724471674017414,0.17528349834813,0.230001636810578,-0.054718138462448
"221","mel249",0.192668694149421,0.543555984835443,0.208934452902541,0.687194408172393,0.124362387109188,0.715641933555482,0.218284128493418,0.253910717382526,-0.0356265888891079
"222","mel250",0.188717209120251,0.512279439488513,0.221856665059246,0.658435394225755,0.117229160118149,0.674692692577928,0.18781868586594,0.238461385351583,-0.0506426994856433
"223","mel251",0.218097949674775,0.484886710108411,0.228682412669554,0.661103678002089,0.15884211516178,0.67715421581612,0.145788318908474,0.222318579239948,-0.0765302603314743
"224","mel252",0.158194831313713,0.482536497742951,0.173484623301041,0.629637630279475,0.0686431846752928,0.658539305154473,0.193808426492632,0.216792384871127,-0.0229839583784955
"225","mel253",0.161957004727818,0.545714188939587,0.206724519844322,0.737553542461157,0.0860769177055577,0.753403540989884,0.232718419140671,0.254543843337112,-0.0218254241964408
"226","mel254",0.195333738627867,0.661637600682825,0.223210000753954,0.822990773453708,0.129109027246068,0.836844830099328,0.270112551873336,0.314500447740746,-0.0443878958674103
"227","mel255",0.206452165559355,0.711856460118772,0.256926348756253,0.747763827763339,0.153836040671902,0.782134976543408,0.275082959353124,0.339976885608962,-0.0648939262558383
"228","mel257",0.268652022794977,0.529580941075957,0.302436547202243,0.663825403049824,0.24214994997367,0.671116337351472,0.142569673987808,0.247437586803368,-0.104867912815561
"229","mel258",0.210365663380075,0.595904470181787,0.225132070264145,0.689424739879064,0.11457757873395,0.71180526176987,0.214177865787017,0.28158149781508,-0.067403632028063
"230","mel260",0.184043580122563,0.655814068676237,0.218062213912668,0.787250294949625,0.108143946757673,0.80712901847016,0.260246136732603,0.310601111803056,-0.0503549750704531
"231","mel261",0.340154333875143,0.575823361838914,0.385727670105276,0.758663487402484,0.337749463920748,0.788603260192294,0.127717166067865,0.268831950373089,-0.141114784305224
"232","mel262",0.26523038144555,0.470776509302952,0.287460932736721,0.674500868451002,0.21131469802951,0.662162808830088,0.120620173276657,0.212142402943803,-0.0915222296671462
"233","mel263",0.259734084637915,0.542096659255597,0.261290112331842,0.659163935253143,0.200923504830706,0.660503375073653,0.166184383515442,0.256451267617682,-0.0902668841022408
"234","mel264",0.177569161084598,0.53904516759564,0.198331011698946,0.686491631582791,0.116287757846952,0.737053193639652,0.198843922337191,0.249394983567311,-0.0505510612301204
"235","mel265",0.163819427600783,0.645666636668962,0.217916262925224,0.748594307933705,0.0996902491711388,0.781008034021055,0.252804034988385,0.306223225812736,-0.0534191908243502
"236","mel266",0.15368423454779,0.613521123760519,0.194216000841459,0.713734079016705,0.0950535068454769,0.739878015031604,0.249044004141025,0.289582600597679,-0.0405385964566541
"237","mel267",0.206958010483509,0.729361167386289,0.235044054189367,0.779507479820046,0.144127277202767,0.808717916089461,0.280361573999212,0.34866828625509,-0.0683067122558776
"238","mel268",0.387381966827789,0.572249184774109,0.431227133093971,0.729564210390423,0.379342817838395,0.715759784726216,0.102913353163016,0.268035143360679,-0.165121790197663
"239","mel269",0.332992956333325,0.556354386609409,0.375598334864495,0.693309471948802,0.315798546520121,0.721326906486305,0.113194108666885,0.257123566917284,-0.143929458250399
"240","mel270",0.387173203594795,0.443830956351098,0.417877200780188,0.652542397985851,0.393583439013103,0.665236960427458,0.0325629260550732,0.203547347551634,-0.170984421496561
"241","mel271",0.212894627215357,0.554368789906055,0.238136548621304,0.752814308687591,0.134415873055936,0.773539366094653,0.194533997176658,0.254859559323161,-0.060325562146503
"242","mel272",0.192293766319378,0.672785711376963,0.280538508308229,0.713983957006517,0.164564371357635,0.725615672286576,0.263451545831507,0.319710290880085,-0.0562587450485781
"243","mel273",0.141560713968549,0.542502353437834,0.150397996558562,0.687286469171402,0.0569317829688374,0.721839934204898,0.244293206684201,0.254706465655882,-0.0104132589716809
"244","mel274",0.189968304122279,0.511646244238224,0.209210646068071,0.656918223697515,0.12961576379003,0.676692469387873,0.193436995725055,0.235247688825581,-0.0418106931005262
"245","mel275",0.201313698263735,0.465991227631487,0.186873002903126,0.64425130644607,0.133875840487186,0.680781611843054,0.179195023920333,0.212597660737234,-0.0334026368169008
"246","mel276",0.172515548907206,0.591188026212578,0.220762998633042,0.715902058400656,0.11928628466852,0.753322572064228,0.236196198796241,0.276558416244953,-0.0403622174487122
"247","mel277",0.200741886690058,0.683061429510821,0.250822624772539,0.751306022143774,0.124585280475509,0.763875217234548,0.268511708044992,0.325251307595669,-0.056739599550677
"248","mel278",0.451319796573819,0.584222432013763,0.524176789710157,0.709927058709032,0.473318760498202,0.714900470553448,0.0730021432773553,0.272727474850183,-0.199725331572828
"249","mel280",0.147790891958165,0.486575159720367,0.152271704177209,0.693069878583518,0.0568613993749694,0.714446037909194,0.209639769366261,0.227324720985203,-0.0176849516189425
"250","mel281",0.203990869618256,0.683743584828553,0.254044131301815,0.751928340653475,0.151579502668487,0.76629789394923,0.268721487623986,0.325277564324221,-0.0565560767002345
"251","mel282",0.164739458709071,0.563362650408316,0.21522040116838,0.687062220094514,0.0800407219481808,0.696154954823777,0.231550691235041,0.26291486954535,-0.0313641783103088
"252","mel283",0.181585358968044,0.613389828389753,0.22141035225256,0.707125200088225,0.101796593756953,0.716595988753581,0.248523894629405,0.285749965220422,-0.0372260705910175
"253","mel284",0.151901194920077,0.572331112962914,0.170383094766716,0.687205163319576,0.0516876431463098,0.718156238222085,0.249121248371002,0.270933123900632,-0.0218118755296297
"254","mel285",0.14168432202522,0.71780111749204,0.174774421048342,0.842427742406121,0.0577058458941592,0.823755963623511,0.311529459420428,0.34243273671976,-0.030903277299332
"255","mel286",0.180014519114684,0.738596864127609,0.23262324528135,0.801831183984876,0.119548016348749,0.818205051800654,0.310967491623311,0.352273927979064,-0.0413064363557535
"256","mel287",0.198833572020806,0.58458546683148,0.226476755206428,0.766210372326424,0.134091333019063,0.776934372661577,0.230714581453374,0.272817679417626,-0.0421030979642513
"257","mel288",0.584456064645577,0.511817724059238,0.63211494388049,0.646127765781201,0.625986417707795,0.628221292857361,-0.025655348924583,0.233637558471511,-0.259292907396094
"258","mel290",0.18694310945028,0.617246181632898,0.232412308271161,0.74210060024357,0.156601029969291,0.745551702743278,0.221457764929692,0.290616565158295,-0.0691588002286029
"259","mel291",0.15398209330576,0.588582600418401,0.191270412933719,0.702754766679478,0.0755815516135472,0.711826147240101,0.251624253555509,0.278531905842524,-0.026907652287015
"260","mel292",0.158735755111695,0.656127864132122,0.238263700605699,0.68445967563578,0.109203559106326,0.694047694840917,0.266169185456526,0.30863588037011,-0.0424666949135841
"261","mel293",0.0656738676189878,0.49634942812074,0.099513410322017,0.646631251931038,-0.031706044683976,0.652583470456152,0.251301672826436,0.231847018982556,0.01945465384388
"262","mel294",0.173979491997057,0.667043574163769,0.224668337891251,0.754082791767139,0.0991900695415473,0.760837976030473,0.283193238345263,0.316424176602756,-0.0332309382574937
"263","mel295",0.229145666884323,0.588224692321475,0.230379883409531,0.75858391182375,0.139110444969374,0.773350943831157,0.214078290560315,0.276990170031375,-0.06291187947106
"264","mel296",0.196484550628732,0.5100367519447,0.226781267747331,0.70464783175411,0.122378950542564,0.723344343229066,0.191894219626837,0.236233586633123,-0.0443393670062866
"265","mel297",0.10415557099763,0.464753224037001,0.114762767604638,0.641182183084984,0.0226119126638956,0.69772056303261,0.222196246113844,0.212637045830061,0.00955920028378299
"266","mel299",0.214327262881558,0.45046954999894,0.225921977576337,0.66542284024819,0.169464062067151,0.655171204038759,0.149138691198432,0.203886144049071,-0.0547474528506395
"267","mel300",0.174963689720606,0.544819455629916,0.162714329899376,0.737056148981418,0.0746265036558896,0.749986374815975,0.223051813875869,0.255438054342535,-0.0323862404666654
"268","mel301",0.0134197112167885,0.568193573265713,0.0216106825845754,0.729852143693248,-0.0805539712311791,0.752426790505816,0.295548758091259,0.260693211513406,0.0348555465778531
"269","mel302",0.470926416970174,0.641565165313431,0.544281724737778,0.712292813381089,0.499881404718962,0.70345990527748,0.09967347730055,0.304133698414792,-0.204460221114242
"270","mel303",0.222559918323428,0.598721550222693,0.258933430328141,0.692198156782535,0.178058534384314,0.664184880840001,0.232045177269744,0.281742426151363,-0.0496972488816191
"271","mel304",0.185352614206912,0.687906389050006,0.213804208708374,0.769774741680191,0.100401787237625,0.792771864864192,0.273930353266683,0.327694665585623,-0.0537643123189405
"272","mel307",0.451881592632683,0.468819639724872,0.448790018441484,0.632346621747002,0.426733594393604,0.651403438538425,0.00896963998112377,0.216373124205549,-0.207403484224425
"273","mel309",0.250219294165524,0.499859345946447,0.260050046611969,0.700224831134098,0.186853966093174,0.71154992969395,0.158523743044963,0.231485777217164,-0.072962034172201
"274","mel310",0.256967490242887,0.456183286701195,0.257180300800491,0.649161874792096,0.172581859059052,0.651559421856187,0.119759809385089,0.200100940181455,-0.080341130796366
"275","mel311",0.13571723721525,0.478238350471544,0.139955347480633,0.607285763276941,0.065262901476926,0.6535029129533,0.216868267875088,0.219728268269231,-0.00286000039414303
"276","mel312",0.172889201213794,0.726224738911902,0.234576408008708,0.769685879911532,0.124449711714776,0.781318544932503,0.302120387157383,0.346955881708356,-0.0448354945509726
"277","mel313",0.196272525989946,0.580760948042605,0.226168778619072,0.668750439541668,0.125163211416014,0.6860380212334,0.223288801859691,0.274264552209493,-0.050975750349802
"278","mel314",0.191129846287295,0.567069046562874,0.223354147389202,0.701253038680025,0.124723486244565,0.721753400130971,0.221291010156609,0.265400788845295,-0.0441097786886862
"279","mel315",0.172869748986348,0.551083807033597,0.189961945566069,0.715506215494415,0.10212775651643,0.722585849014202,0.234620649420367,0.256182983141275,-0.0215623337209073
"280","mel316",0.203161513748016,0.587613438596523,0.214027176533687,0.811059898690994,0.150138147165588,0.824774762776003,0.1995347113748,0.276412310255434,-0.0768775988806338
"281","mel317",0.153920652531161,0.692455410329891,0.196616895942128,0.773441912739403,0.105301918610388,0.797316256355886,0.295729958009941,0.329475252927466,-0.0337452949175255
"282","mel318",0.178770714566384,0.659849350863179,0.215090641459214,0.751117895849761,0.121905319410481,0.777240494091586,0.29169469515732,0.311765936510807,-0.0200712413534871
"283","mel319",0.275684174138803,0.560578046931495,0.293632276820523,0.698060405673579,0.229671935470629,0.726110857865136,0.14997167292322,0.263922365629603,-0.113950692706383
"284","mel320",0.113479998961641,0.666556299241401,0.137133043608054,0.827255353148459,0.0444957753476931,0.829038176886281,0.308836973921868,0.315659343509792,-0.00682236958792348
"285","mel321",0.276255064323831,0.563103830956802,0.293317401473428,0.75199685885205,0.212459178880496,0.780173917997231,0.144934783990062,0.260137373509798,-0.115202589519737
"286","mel322",0.168464807430386,0.710073177898829,0.224073104443445,0.847201627131901,0.103826412109335,0.849682140667217,0.294762867984946,0.338198415745228,-0.0434355477602822
"287","mel323",0.0884365404225514,0.762960161126868,0.171779696108463,0.776351982827468,0.0518110200371725,0.791574954207293,0.350044262456748,0.364781024177577,-0.0147367617208285
"288","mel324",0.123380681111022,0.509297362899895,0.148201017747192,0.616361278507243,0.0249956102148224,0.65794237386397,0.233304910350652,0.235755248328304,-0.00245033797765204
"289","mel325",0.216856588154436,0.56966816177888,0.240983834278633,0.701130176903398,0.14461860866503,0.726415013067773,0.219506047604103,0.266908645006701,-0.0474025974025974
"290","mel326",0.166754261006121,0.600885628044166,0.202886388116335,0.741143386251596,0.0916776310092234,0.747667978133274,0.25707434471864,0.282572689317895,-0.025498344599255
"291","mel327",0.187936385546192,0.478168110553018,0.166134814919426,0.654442140402764,0.0731839007179152,0.678809877698055,0.19302140624372,0.220482090476028,-0.0274606842323079
"292","mel328",0.223558754327266,0.633657756835317,0.297053454363857,0.782404125779863,0.173342342136277,0.801022717736726,0.24772871864365,0.299929022133787,-0.0522003034901366
"293","mel329",0.335900506214393,0.508065578675011,0.352879589231871,0.722070630709161,0.306413081342265,0.751174949524986,0.0932515135121488,0.234903810380682,-0.141652296868534
"294","mel331",0.126356089605852,0.549935753195293,0.120921051027397,0.736691485672142,0.0431637786253553,0.775629187038691,0.248642848075032,0.25277765484641,-0.00413480677137734
"295","mel332",0.180999982987461,0.580237259599166,0.199157099527191,0.698449221194181,0.109413002197934,0.696026894318361,0.239236298534191,0.273349378170791,-0.0341130796366002
"296","mel333",0.313244861470892,0.522731887515592,0.335265631795201,0.70581312708822,0.286082690883214,0.696892818086333,0.114690594642325,0.242229861142138,-0.127539266499813
"297","mel334",0.229894042789352,0.690394284125552,0.260604113344601,0.730782735696835,0.182635618031536,0.731093525782086,0.259927466293889,0.329258211421296,-0.0693307451274067
"298","mel335",0.189743240086843,0.640199824476875,0.233439429272552,0.720895547230572,0.123618260913638,0.735565751436027,0.251757146950095,0.303546309987361,-0.0517891630372662
"299","mel336",0.185181068582775,0.585615120634574,0.20876582700446,0.722551049477021,0.100645572295278,0.717489451897548,0.242392540857958,0.274654379929357,-0.032261839071399
"300","mel337",0.0990508628502676,0.525646450087125,0.135018425980041,0.634982267017027,0.0185044575382782,0.673882274777203,0.266285517591175,0.24549077742997,0.0207947401612045
"301","mel338",0.159421791451404,0.613182208123026,0.196818167792172,0.701281560159514,0.0902947887645917,0.722594553723794,0.260336393426769,0.289153176037178,-0.0288167826104093
"302","mel339",0.204878558647742,0.655390645890139,0.242096183744108,0.749204707428191,0.141581645298561,0.77331205913682,0.236413646869017,0.310241564020151,-0.0738279171511341
"303","mel340",0.163483269713933,0.686029860723008,0.215323354748183,0.812818347004376,0.0826379409709373,0.812040606890144,0.290616403830577,0.323273371294069,-0.0326569674634924
"304","mel341",0.201573550678497,0.646822754129346,0.227716090845235,0.762390757104772,0.112672306196091,0.786043118182534,0.275516086709241,0.306999493287488,-0.0314834065782472
"305","mel342",0.357582933642287,0.408436881364207,0.382206864056898,0.59041680669113,0.337187911308026,0.582830400098479,0.0279435841539236,0.184381417943806,-0.156437833789882
"306","mel343",0.189370178831098,0.737462196209131,0.270577406100197,0.770006684332838,0.154382769269424,0.781649744942349,0.300307609189415,0.351689080525363,-0.0513814713359478
"307","mel344",0.201705168481813,0.589903376934508,0.232189481044491,0.694677525165766,0.133863494932954,0.712779013410499,0.220332047086499,0.275551978899754,-0.055219931813255
"308","mel345",0.158886945764786,0.638692552626357,0.232233853388705,0.675439128920555,0.120968596861791,0.701444785341805,0.262927254093226,0.303616610260579,-0.0406893561673531
"309","mel348",0.337197229756834,0.626023416593837,0.408722139954496,0.722885373544731,0.321502739252085,0.723354089206749,0.166144909657372,0.296188708802081,-0.13004379914471
"310","mel349",0.132655585258951,0.656225037016152,0.176228091331,0.718319041803479,0.0564236232607414,0.752900321591814,0.299503515899123,0.312127178276199,-0.0126236623770766
"311","mel350",0.0993147265648315,0.596703378314086,0.169269988186955,0.730282751294089,0.0226436384108745,0.762945263170559,0.283689599171831,0.277195353660135,0.00649424551169608
"312","mel351",0.184411894261625,0.535303691194012,0.230085995193734,0.692985712106489,0.123239658776428,0.70855899084022,0.235783259427925,0.248601776267686,-0.0128185168397611
"313","mel352",0.120250787686153,0.550547666886737,0.138042776169654,0.688071432429373,0.0252161611684239,0.725294918108546,0.255715272141127,0.25632570116582,-0.000610429024693104
"314","mel353",0.182314993380285,0.619139666492627,0.199834917331023,0.805881517350084,0.0978170775393932,0.826378177630928,0.253854985592748,0.289958241214213,-0.036103255621465
"315","mel354",0.241405290725495,0.440831946321011,0.274920522828754,0.682097349663348,0.188154694535163,0.682069012540125,0.117103469643148,0.199756002997502,-0.0826525333543543
"316","mel356",0.204520178001165,0.529812883162257,0.189816398430138,0.698743665757149,0.0973663966311676,0.699138776423324,0.197642788230527,0.247636629745613,-0.0499938415150858
"317","mel358",0.248241444125918,0.677450726606609,0.291735057441795,0.807663851581438,0.178571164868091,0.800758460650093,0.245598721188893,0.321309410347988,-0.0757106891590958
"318","mel359",0.230552869138914,0.593821429554172,0.264501308288925,0.694341950120271,0.168373471598449,0.705291450425602,0.203152983760395,0.281855711230193,-0.0787027274697988
"319","mel360",0.103892790082535,0.630579920622223,0.126684910070682,0.723368233297176,0.0141143472696527,0.758637221950551,0.299264457868307,0.299838182322912,-0.000573724454604574
"320","mel361",0.176845809636839,0.690348836827983,0.259509520672845,0.702688866953202,0.135160344240924,0.73532861599622,0.285654896123841,0.328397244822184,-0.0427423486983426
"321","mel362",0.165259035202836,0.554523202211154,0.160535006879911,0.695642480738781,0.108160543690317,0.704309413893536,0.229669684043868,0.259263913789843,-0.0295942297459748
"322","mel363",0.199956620094708,0.565800409839564,0.240752905405913,0.687489833025724,0.152620091923924,0.704431455057766,0.207005917633259,0.266030315087095,-0.059024397453836
"323","mel364",0.177630414779151,0.628711952978241,0.247229667357827,0.674173381597052,0.129988580708016,0.688888300259952,0.239812518462233,0.297923982112392,-0.0581114636501586
"324","mel365",0.186849343259898,0.586657632719301,0.19013886783673,0.723079608729896,0.111427211995917,0.751541989993453,0.208917568011561,0.276921775488455,-0.0680042074768933
"325","mel366",0.294394353789507,0.462699038076315,0.302106474244264,0.644541610443403,0.246036309711845,0.660549804642916,0.0810973223009472,0.199823550549178,-0.118726228248231
"326","mel368",0.102082107217328,0.588097907834136,0.157347288230547,0.711062625454574,0.0322142796988984,0.753792454675762,0.282310233841155,0.276037940125765,0.0062722937153894
"327","mel369",0.0971649629379735,0.570363191748453,0.111761643528251,0.730539830535213,-0.00759640742194344,0.741627301048855,0.264341013694364,0.260696175982759,0.00364483771160551
"328","mel370",0.300096888208341,0.516567946334235,0.359830782180908,0.680119530572464,0.286723858964426,0.70362548380653,0.114253674410141,0.241614098508046,-0.127360424097905
"329","mel371",0.144360898474337,0.797625956840514,0.204139631510394,0.790622814406419,0.0855787172334814,0.8330963601303,0.362527140767994,0.383137865399963,-0.0206107246319689
"330","mel372",0.124461953276255,0.564886151330534,0.140829087126467,0.712049969866219,0.0274428248555325,0.707939538267061,0.243763877844798,0.258825807569095,-0.015061929724297
"331","mel373",0.180056693317097,0.510874609512395,0.172638516953542,0.707248239647147,0.122677926815353,0.724032504725058,0.183860944135544,0.235361397400033,-0.0515004532644897
