"","MEblue","MEcyan","MEpink","MEturquoise","MEgrey60","MEpurple","MEred","MEyellow","MEmagenta","MEblack","MEmidnightblue","MEgreen","MElightcyan","MEtan","MEgreenyellow","MEbrown","MEsalmon","MEgrey"
"mel370",0.0191819327298672,0.00952310219834901,-0.00923304838203116,-0.0142699135752628,-0.0181655410666878,0.0194546709727459,0.0776947000156139,-0.0116759948552521,-0.0525256116688454,-0.0461221155618348,-0.0599870872746317,0.0222662960904747,0.0640198189444677,0.050215061353286,0.0392846640434068,0.0211265775608563,-0.0030198347808199,-0.0136336631180061
"mel363",-0.028817944228593,0.0479360036848863,0.0428404140410326,-0.0139487629481579,-0.00188968394152348,-0.00199530539086657,-0.0133690903913738,0.0134825564359235,-0.0360694612585612,-0.00075197151499885,-0.00932149172339249,-0.0318751301984749,-0.0557049320181439,-0.00741082556522867,0.0530681094152914,0.0342277439324261,0.0274885478475299,-0.0433876176690494
"mel080",0.0300342265234008,0.0383948495366852,0.0241952439644002,0.0182257297282417,-0.025393630168175,-0.0239288566450397,-0.0125733939559362,-0.0565639439914118,-0.0384142742021876,-0.0310158414642919,-0.0132024018498906,-0.0622246233592454,-0.0719161256955112,-0.0261103806356418,0.0276483745232056,0.00240052550050883,-0.0145373990942216,-0.00857693547957744
"mel348",-0.0151563438988904,-0.0265485515934295,-0.0546853321565651,-0.0964238789808665,0.0232065402277639,0.0568105029848399,0.0685912894539307,0.0408311346292076,-0.000805703228023372,0.0464038294278629,0.0532441676554545,-0.0265250958302033,-0.0193536563154145,0.0190014071173968,0.0178328688499064,0.0378718000156684,0.060319307252452,0.0330378729399861
"mel018",0.0826968243914373,-0.135416542161033,-0.0952050644977808,-0.00511513846986176,0.00879871562848792,0.0175935848100766,-0.0036612672694255,-0.0211002743347515,-0.0222840207141227,0.000519029355799232,-0.0059637056650209,-0.000626212047027587,0.0696207381302367,0.0671143980881804,0.0137040544585971,-0.012436148248438,-0.0420023354787971,0.0194426304608094
"mel136",-0.0213717612639777,-0.00993190188517983,0.0621593183373241,0.0375778059693545,-0.00877943016759012,-0.0418923457377626,-0.0301212061674421,-0.0657676679388966,-0.0086886638169842,-0.0313024342127541,0.013509287452863,0.0388703336237115,0.122495608239791,0.067378969274924,8.38087962051546e-05,-0.00983644029546774,-0.0790665493755309,0.014700208999634
"mel054",-0.0122305347090193,-0.0130448501021412,0.0575697334278856,0.0608058331559719,-0.047485358484779,-0.0271142736822532,-0.0454871677052177,0.0333113783422216,-0.00966122042785855,-0.00123706686923016,-0.0436950979903165,-0.068214788478543,-0.0787995939260369,-0.0674599647497354,0.028121304144152,-0.0203097003934852,-0.00317106412908603,-0.0901673209474334
"mel194",-0.00785379712080728,-0.0189786887417555,-0.00986580723818865,0.0278930048073207,-0.0186666533719052,0.0486076233601269,-0.013735972370613,0.0104445399350923,0.123429743144399,0.141706377606205,0.115146101556995,0.00620232417139508,0.0503798513090693,-0.0219651580763335,-0.0715820131548639,-0.0516032985633842,-0.0439888729687282,0.0786003628049002
"mel444",-0.0341211174006453,-0.00847064747217883,0.0147339466146516,0.0671458824133874,-0.00165735145592436,0.0345416007793345,0.00763376545572039,-0.011461119065562,0.0743242572693369,-0.0275131611338243,-0.0305976252113461,0.103959325112622,0.00202922043133909,-0.076970478218075,-0.101425296403808,-0.0602751841605661,-0.0365836356385868,0.0766791864160338
"mel117",-0.0333000087130043,0.0278150866189217,0.000436220612676834,0.0291943745380303,-0.0327331126451363,0.016732236319219,-0.0262956269446045,0.0719083049823537,0.0537785679862974,0.0695586400496547,0.0572497509793955,-0.0506003065104886,-0.0789516586620632,-0.0576555848189248,0.00484980339250301,-0.0427801004038095,0.0180368065680195,-0.0259249908884621
"mel015",-0.0439883825875474,-0.0131775965691373,0.00762911799459405,0.0324186252523231,-0.00932570354706952,0.0279715252133521,-0.0190596954765185,0.0267270442607089,0.104264843461503,0.0956129083669518,0.0846354692748735,-0.027025679485215,-0.0587905253077889,-0.04345795001472,-0.0777958391258795,-0.0215935976394244,0.0050560610251114,0.0747788723304337
"mel131",-0.0619407186463869,0.0262348450470771,0.0524741847124569,0.0361804365853292,-0.0129980236993632,-0.0204960909561719,-0.0110173817788413,0.00433634972522613,-0.0251360349724943,-0.0217911683883923,-0.0037305628567158,-0.0154254007374649,-0.0215810358372791,-0.0287906157204278,0.0532652528981479,0.0025011723675916,0.00451054170880091,-0.00459312433046987
"mel206",-0.0188035984538901,0.0312859903150786,0.0975874935673227,0.0689471047381823,-0.019239217880156,-0.0813622254830244,-0.0358546043687647,-0.0310076071088093,-0.0426669439936242,-0.0563024768971806,-0.0710897212912507,-0.0132665046435909,0.0403028506370641,-0.00781300681470806,0.044990151398794,-0.00828115192174196,-0.0137189600589014,-0.0867671147781042
"mel147",-0.0966513417497443,-0.0213801025711883,0.0515378765933354,-0.00691455012999779,-0.019659791954455,-0.012850030147331,-0.025384712855427,0.0630365411194497,-0.0349573138334542,-0.0164842211978031,0.00436529588272067,-0.049945273603826,-0.0544555743040774,-0.00133961774589066,0.0515845376233396,0.027150899837346,0.0530583015257817,-0.0694102828221631
"mel425",-0.093212369199984,0.0877319743595718,0.0490723238139024,-0.0145253007012343,-0.0039355229100979,-0.0222039358703931,-0.0118798448822786,-0.0196924269891047,-0.037472242347619,-0.0186290806483982,0.00603746960395843,0.00369135048882338,-0.00673096976290972,0.00154848636130612,0.0701089194336001,0.0621565670455197,0.0436416023138424,-0.0730390557604847
"mel341",-0.0434347211935202,-0.0322362312905874,0.0144044658424244,0.0270848437717282,0.00779643507670503,-0.00876527673438106,-0.0244828559039198,0.0232870155167876,0.0187380107803218,0.022590197402293,-0.00316757659913307,0.0616328115990268,-0.0648451671314528,-0.0893227333998447,0.000316642721964563,-0.0188485720990017,0.022932962161666,-0.0128761038528445
"mel112",-0.00444455101809363,0.0523714237158359,-0.0201592200977418,-0.00984926883992348,-0.0168125751905349,0.0340328629026734,-0.0186242392355593,0.0762688473936543,0.0563482183535691,0.0432449493480098,0.070168087448993,-0.0183142686622504,0.0196138398228256,0.00165314213438024,-0.106713555603331,-0.000531326748518923,0.0744718036960414,-0.00309345061497782
"mel226",0.02510178089953,-0.0695802651032915,-0.0310509304589455,0.0136614304962901,-0.0584738618598508,0.00926192896611573,-0.0320819543121598,0.105955356383184,0.018133510604278,0.0140586818223457,-0.00645725400139829,-0.0288199306068078,-0.0336143925441281,-0.0567947082752875,-0.0311893540602086,-0.0555099729569677,0.0370548682463201,-0.0232076595808152
"mel399",0.0153084364141373,0.00201402021029261,-0.0317880982039228,0.0267333416291761,-0.0121184373757689,0.0286964131362885,-0.00869651395283624,0.0262109488100012,0.123286562203066,0.0734166159218195,0.0667639159665504,0.0320162890599275,-0.0887165057600801,-0.0625539581061015,-0.112285705172074,-0.0546602334189475,0.002540134894992,0.0874099674643206
"mel189",0.0147912829687749,0.0267339431338658,-0.0408683057596427,-0.00273636438216033,-0.0215824387704558,0.0342919178894791,-0.0230312730689696,0.0958054321137195,0.007478121054171,0.0215128765117847,-0.00574030193578599,-0.0308490001122891,0.00582269030157558,-0.0291656519202321,-0.0176287537812037,-0.027141821650692,0.0358920503196143,-0.00911614579104911
"mel212",-0.0322735699963173,-0.00838733560610258,0.00491806270562,0.00916366270927645,-0.00997568253712519,0.000906509947795669,-0.0106093244503224,0.0260051935197162,0.0169583316243912,-0.020074331242189,-0.0202447057398854,0.0916049214472217,-0.0275220212711253,-0.041628967395031,0.00823989847918654,0.00169940900823995,0.0228315171474465,0.0132305449730486
"mel060",-0.123060532525036,0.0120572262901309,0.0511168222583133,-0.112611135766863,-0.00536725210170337,0.031377705826995,-0.0149371488511634,0.0352465747435587,-0.0238098608078201,0.0567415666266598,0.0527688995675174,-0.0328082595515021,0.0076619262372543,0.0203946231793315,0.0459883106406791,0.0806110652789447,0.0709993329873038,-0.0320408474313087
"mel280",-0.0410010337632633,0.0968092748538207,0.0625011845235676,0.049037233816152,-0.0120669530887158,-0.0504791867373883,-0.034756200747644,-0.0618447460031121,-0.021598540877744,-0.0303867939869058,0.00279793449943765,0.0627084353815759,0.0835466028238712,0.105802410176057,-0.0247132119380225,0.0214245156852325,-0.0567554174180738,-0.021921800857714
"mel012",0.0294549030111112,-0.0582322493562792,-0.0874307948314335,0.00751460545193817,0.0067664533501296,0.00159768381870018,-0.0131889365165553,0.0493368814067001,0.024622428680053,-0.00677888229648993,-0.0227617712319482,-0.0282362314045369,-0.00719913442240018,-0.0164961310892719,-0.0929532004839338,-0.0118238773369214,0.0373449652124215,0.0416514274858262
"mel025",-0.0193801779167563,-0.0344457124830874,0.0250003888796159,0.0234918554515061,-0.0110395262407397,-0.0397625630496087,-0.0236029495989958,-0.0390395788363011,-0.00901879558533023,-0.028909317851675,-0.0261316645405904,0.0274436132168278,0.0916902416527536,0.0375673067969353,0.0423364773855394,0.017049751533199,-0.0220385217410482,-0.0251042850314095
"mel338",0.016983964950185,0.0303149057427568,0.00129195744436207,0.0171187861212984,-0.0294320377163428,-0.0159311226014937,-0.032794789699509,0.0489743183199071,-0.0023853859763014,-0.0075637310344667,-0.0198091764793684,-0.0220060947676305,-0.0183123051135749,-0.0161055215504425,0.000136491086145725,-0.0318914287952741,0.00238880450929554,0.0255983406174054
"mel228",-0.0185064590053362,-0.0130961791198017,-0.141735076214294,-0.179388902167207,0.158457652703791,0.0361756885130669,0.0459611320981953,0.00402402616888934,-0.0283142457936971,0.0536069776502913,0.0898431521892986,0.0199477307913036,-0.0177217913118309,0.0705861329850703,0.0203606200248728,0.111380825080326,0.0905626085957485,0.0931983354888562
"mel304",0.0144753430916303,-0.00344175557311474,-0.10861225910229,-0.0119511035798527,0.0100737162008383,0.0484141868225574,0.00193025297627804,0.0452392658552601,0.0884955721353028,0.057138264522132,0.060016488506292,-0.010649139368805,0.0640964306966524,0.0230378203023551,-0.112504484022439,-0.00830559962521638,0.0149828167158327,0.089388692361356
"mel344",-0.073943584607642,0.0888146649728618,0.0314646460129258,0.0352955354892584,-0.0199394184464315,-0.0119032449353342,-0.0277400646077518,0.055926084098729,0.00960472307752346,-0.008642241084086,0.0164119644976462,0.0146763842424134,0.010058134742135,0.00699908533650886,-0.00541250345744365,0.000188126648735004,0.046227959590949,-0.00535830607528531
"mel225",0.00334126726157617,-0.0246998646380555,-0.0723795784818292,-0.00240884314050815,-0.0178449409588643,0.00346388355618107,-0.0107578736027699,0.0217315920366804,0.0130184298323384,-0.00221571937327159,-0.0118160465752901,-0.0202232152523949,0.0556368925825797,0.0075910512647062,-0.00990949827246921,0.00517845492976428,0.00834631806389025,0.0468519700950481
"mel140",-0.082592002145359,0.0340549641694461,-0.00605908227374283,-0.0387560873301775,-0.00136914909320285,0.069848314148845,0.00626742028258873,0.0598997159700012,0.0777726183377531,0.138742200922519,0.117469306802548,-0.061633706900501,-0.0208874957917369,-0.0148625238142119,0.0201055682345219,0.01937562489185,0.0607769466413449,0.000902368931796187
"mel118",-0.0205433209266511,0.0679968609359406,0.0246226010079789,0.0277989211582977,-0.0265902299897603,-0.0375479209197964,-0.0418172103805161,-0.0570197967915611,0.0233174152329387,0.0117934216143476,-0.00204241359253693,0.0353611337238906,-0.00840582893538267,0.0326665706838098,-0.00969703864407633,0.0107819838888176,-0.0476325652499539,0.0281093803936856
"mel328",-0.0109278134691111,-0.0450064270416214,-0.0573070596147101,4.46836259493136e-05,-0.0042158851475672,0.0321705243721068,-0.0112465040631547,0.0291354029573749,0.0683532303322348,0.00880065249191944,0.0475626250652059,0.0150415384849465,-0.0459809196876319,-0.0425686627123882,-0.0905807427467125,0.00537473646386053,0.0461891265663652,0.0802012248027033
"mel466",-0.00749771602248099,0.0251624970360518,-0.0747323203273284,0.00176129098365623,0.0107803920657484,0.0393182164739082,0.0366636709834736,0.100006342091544,0.0266982128846486,0.028213439437001,0.00869632461438365,-0.0562148494842195,-0.0146994383343959,-0.0381375974841883,-0.0773203087693909,-0.0278226148115843,0.0786145987285405,-0.0133527099639504
"mel020",-0.0154920553241784,-0.0119551336880183,0.011679987821412,0.0213328000462286,-0.0225839776998065,0.00967026917465772,0.0362795551947708,-0.024547339375082,0.0143219105996732,0.0320163878841566,0.00448068577118198,-0.0497913747446487,-0.00156135025888401,-0.029078296432328,0.0312885689662728,-0.00801263858805199,-0.0172294175313099,-0.0266841047075239
"mel364",0.0267675946239361,0.0125687398882908,0.0108970720070645,0.0265338483872506,0.00128783498484178,0.00313889934741059,-0.011458184311244,0.0466629036407261,0.0434211265595869,0.0122054070041724,-0.0108776436071123,-0.0440025135659447,-0.0144029856147856,-0.0263288830550686,-0.0276643674677655,-0.0421569716853043,-0.0291317356301442,0.0712213750298096
"mel056",-0.0312155907673994,0.0191917967135586,-0.00466295158069847,0.0183843029317572,-0.027438391133819,0.020340198861679,-0.0277626251933375,0.0635025068451557,0.0220659356739728,0.0399975294953877,0.0162037543274079,-0.0343605555396209,-0.0177304330831975,-0.0452100735453953,0.02470593368724,-0.0076621529922685,0.0307762460612349,-0.0346898813463434
"mel034",0.00930656788764482,0.01225376051558,0.064251901102879,0.0548469223796102,-0.0195882888336846,-0.109409717698649,-0.0500408610023061,-0.0970844909692008,-0.0704543418731158,-0.0878252859282753,-0.0807138535831945,0.0507915609695215,0.092948223391264,0.0204049064464834,0.0306738390111988,-0.0189338378539507,-0.0721197483683004,-0.0827676350963426
"mel238",0.0330366791255518,0.0103304675408825,-0.0062430484574136,0.0186397723944338,-0.0248871219413508,-0.0203549063003328,-0.0232405045135646,-0.0535232628410707,0.0849967919993222,-0.0157967212497797,0.0163812010980729,-0.00971409673371457,-0.0263224691901524,-0.00694580239876263,-0.0512935888413231,-0.0322315323601358,-0.0541267652351028,0.131898808744187
"mel294",0.0671261371838252,-0.0224642610604407,-0.141818815894777,-0.0465171453830887,-0.0121046394919337,0.0191257618077611,-0.0177157473428824,0.0721262092673863,0.00641104640531086,0.025158813933954,0.00729362164001531,0.0394475652366137,-0.0460480834876414,-0.0201280881404106,-0.0231839082658356,-0.0156294886643667,0.0311769979214348,0.0627525955036125
"mel451",-0.0392727910594816,-0.0444853831315566,0.0489769842922763,-0.0311004546236456,-0.0089951596318375,-0.0119899604714985,-0.0232589756403632,0.00211933058369835,0.0134877994428012,0.0420931998585146,0.0442564654750607,0.0797724083115752,-0.0057562954460304,0.0153092437155542,0.0333803077821935,0.0411304023420897,0.0220514369179192,-0.0383668818309858
"mel287",0.0327541832355389,0.0213649497883638,0.00917768948468375,0.0197021518089929,-0.0189085806642445,-0.0132740450180526,-0.0253994665022702,-0.044839488784672,0.063949481441807,-0.00598369578884257,0.020718660343037,0.101417908580447,0.0294350282573402,0.0114510225109905,-0.0455079353012865,-0.0278774646880518,-0.0516519244395969,0.110578085316395
"mel343",0.0583920340349173,-0.0493125357386944,-0.0956466760804627,-0.0173025840218917,-0.0139684824059052,0.0387275898458202,-0.0187188184553505,0.105058992710588,0.0456496431998966,0.0469656389513294,0.0334221402433179,-0.0352608054979289,-0.0581812058197901,-0.0697383081346405,-0.0599130841725054,-0.045041949676649,0.0660413735775415,0.0317324899234304
"mel320",0.0442409255571533,0.0679682988786687,0.0142821756276049,0.0450494978674637,-0.00482669735561105,-0.00541442399215351,-0.019065982326898,-0.0201050967491098,0.0917918488607209,0.0191159973975823,0.0392766321944023,-0.00215970271900915,-0.0415595755660442,-0.0263961284122632,-0.116534834265317,-0.0439494617074216,-0.0450888148131719,0.0597463207767374
"mel395",0.0924421054037515,-0.0312213409549861,-0.128934132531163,-0.0193872347174958,0.0105543066562782,0.0515419837193312,-0.0100871653656061,0.111536806850501,0.0163745666386045,0.0313753714581627,-0.0230875036128319,0.0709659575971661,0.0244727244373203,-0.0185580127883773,-0.0687290953910992,-0.0593967079637766,0.0427063616198595,0.0406952057912792
"mel378",0.0340793883133681,-0.0119996070715998,-0.0444704122991352,-0.00307195664818159,-0.0204284520707763,-0.0151784526999233,-0.0338586693786715,0.0615891002542242,0.00454329224210245,-0.00290517193171226,-0.0207354939232471,0.0304861390418173,-0.0692027707902266,-0.042884115319946,-0.0143666843120229,-0.0142490195497608,0.0133745963614309,0.00554751416746354
"mel252",-0.042674752806343,0.03586504791379,-0.118488338985005,-0.121641438724327,0.0342813430263955,-0.014324501130449,-0.00820682590574895,0.0123103184353836,-0.0688426760644,-0.0365192073940456,0.0284235424266321,0.118598665524569,0.0887012842832359,0.169175419938252,0.00291068414932012,0.0914951285666102,0.0410257446948856,0.0465923076702096
"mel336",0.0673084943714079,-0.0991097811143848,-0.132582224708722,-0.0204136288267989,0.00484192889320738,0.0122031100758648,-0.0149691140524794,0.0246750295126052,0.0194392953404062,-0.0310741451464268,-0.0429085055709871,0.0710059424397332,-0.0316122882606449,-0.0291428011610467,-0.0525123617337891,-0.015492766708998,0.017952027431641,0.114305837629909
"mel301",0.0687358454428686,0.075943598184094,-0.0325366028334432,0.0103304170912605,0.00912621369541299,0.00361820319273194,-0.0167661907713238,-0.0782734819542383,0.0795308194812256,0.0349194197094187,0.028912888789223,0.100198400808479,0.0171903814809818,0.027511772405661,-0.134640800440554,-0.0665710657131851,-0.136916538693974,0.137182123777456
"mel457",0.0376220449717416,-0.0277299232910526,0.00417922751874884,0.0205144880196658,0.00103456018850915,-0.0363384643262348,-0.023293178525372,0.00171687449202473,-0.0423842028114353,-0.0617193428217394,-0.0607040625115344,0.0988507516360111,0.0175603338798282,-0.00335498562045236,0.0259522526514582,-0.012119128724159,-0.0180598456895843,-0.00609146847433136
"mel093",-0.0207778783230235,0.0566917261277416,-0.0110087405296247,0.010863703803096,-0.00866470800590189,-0.0627131486265513,-0.0361574173153221,-0.0706282984375856,-0.0468090664647965,-0.0448931630432678,-0.0308606405102524,0.00807639066655054,-0.0435442539248624,-0.0203478171022062,0.0387952672170447,0.0276506660661822,0.0211774539738841,-0.0528427414664803
"mel254",0.00800467162348299,0.0361227185960144,0.000986535150999493,0.0320912303158176,0.00220865059197408,0.0121826576564877,-0.0192288205505749,0.00856304066286503,0.0635016837331124,0.0217192928117369,0.0236366288449699,0.0417992774913517,-0.0286295760487294,-0.0287345952833556,-0.0576576531311083,-0.0425177744938565,-0.0493443735881489,0.0781519675446225
"mel074",-0.0582447929962893,0.0253868131452048,-0.000390808960963305,-0.00653387111220697,0.00267848971443955,-0.0285251991358821,-0.0290076816382818,0.00440812045308135,-0.0177899554945802,-0.0356779175518192,-0.0222056739744002,0.051752589389463,-0.0150242557249187,-0.0153395883483955,-0.00321742225641192,0.0379946565197277,0.0664641747817614,-0.0105257682820524
"mel065",0.0367551365710854,-0.00558381453880984,-0.0376539015871668,0.0192888452281714,-0.0250566628483124,0.0250662892516807,-0.0224773038751364,0.0581240079069893,0.0620205502676269,0.0345226561302812,0.00134858853599795,0.0485445462974126,-0.0204611407935602,-0.0611028717843635,-0.0565510662345983,-0.0609249503422817,-0.0355367833542631,0.0772410691552691
"mel029",-0.000624388495633138,-0.0382874035682378,0.00761930077100366,-0.00353269123772494,0.00508914278419655,-0.0080402722011875,-0.0246804278530381,0.0119781854657196,0.0169099843598141,0.00719199440695568,0.0116788452730003,-0.00791428295845003,-0.028467505395809,-0.0193740045527701,0.0238841750240735,-0.00227411836079133,-0.00359355196195893,0.0144242396435102
"mel069",0.0762885690895479,-0.0296707568715692,-0.0816096969650346,-0.0159753715771928,0.0266227891438813,-0.0600507626164483,-0.0159293050618319,-0.0664548891793031,-0.0684472600855925,-0.0437587007869054,-0.0516878253876141,0.00538236949489594,0.0745675964515168,0.106250790622587,0.0282321467648429,0.01727341530681,-0.032266305052698,-0.0218755786268
"mel411",0.0877645461540102,-0.0249502691451436,-0.0133625290480655,0.0261199585547751,-0.00776974472922658,-0.0341207549085719,-0.0319855153279248,0.00811564636995561,-0.0134271119713897,-0.00639338098431562,-0.0504718482693362,0.00421751204296724,0.00313176708973462,0.0179258218565354,0.0104173235640912,-0.0384900392449442,-0.0610859620131178,-0.0101892266331709
"mel277",0.0522339944203407,-0.0941592072064239,-0.157113490909526,-0.0585745943361047,0.00420175684280237,0.0590678985216142,-0.00335065523339335,0.0693048365549127,0.0319930752618513,0.0777954539398589,0.0407499825755504,-0.00460044510469907,-0.00351745190445008,-0.00235275706212292,-0.00794712740347777,-0.00935506285696826,0.0414545208322662,0.0464299346105129
"mel300",0.0421471167096131,-0.018313669770814,0.0130878479083803,0.0438700684221994,-0.0101358492765103,-0.046063826858361,-0.0271103516811234,-0.0102458404994501,-0.00761946520196719,-0.0339972532591397,-0.0589782582477716,0.0518930193701024,0.0343648611088657,-0.0174789148285439,-0.00795409263751049,-0.0308199793249865,-0.0313013235095795,-0.0282410502508896
"mel376",0.0677480415235986,-0.0114266044636322,-0.0715962894302447,-0.0166223306381969,-0.0140823710561512,0.00291295718591578,-0.0273954339727846,0.0817133271215083,-0.0240889521235016,-0.0249183629566471,-0.0347463777917742,0.0184157937869235,-0.00260448475426441,-0.015135975648291,-0.0103051608997921,-0.0350900027944502,0.0166922640892716,0.0061576438916446
"mel005",0.0410068865406427,-0.183338563198019,-0.0528324250983521,0.0172721799100098,-0.00979746449339248,0.0367891610424008,-0.0193258023915399,0.0386503513138378,0.139062548569244,0.134577785494987,0.111221050020728,-0.0191510702732239,-0.0716032375066612,-0.0835647741333936,-0.114758861700625,-0.0625072880882664,-0.0113211513968501,0.0646247543844956
"mel107",-0.0253116041298264,0.0423181676618629,-0.0447040983243074,-0.107633980569615,0.0656459467362119,0.0205861420985716,0.00447966036195891,-0.0215837834007663,-0.00261203563678169,0.0784153683259779,0.114194133964041,0.0413947106859107,-0.00747903895822538,0.0851147146781758,0.0383525409025467,0.149804395946926,0.11887840440115,0.00679775920002157
